"Subject"	"Stim"	"Exp"	"Letter"	"Direction"	"Shot"	"Time"	"Answer"	"Video"	"count_ExperimentLoop"	"item"	"repeat."	"response"	"RT"	"time_ScreenForResponse"	"correct"
"691"	"4"	"151"	"1"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	599	60402	"t2"
"839"	"5"	"119"	"1"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	1151	15911	"t2"
"1015"	"6"	"115"	"1"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"p"	731	9321	""
"1221"	"7"	"141"	"1"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"m"	2027	14736	""
"1433"	"8"	"173"	"1"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	774	32760	"t2"
"1570"	"9"	"130"	"1"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	375	22700	"t2"
"1746"	"10"	"126"	"1"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	762	63591	"t2"
"1905"	"11"	"105"	"2"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	1063	52040	"t2"
"2007"	"12"	"27"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"p"	591	82298	""
"2225"	"13"	"65"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"x"	469	33109	""
"2482"	"14"	"142"	"2"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	2124	4939	"t2"
"2658"	"15"	"138"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"m"	544	13435	""
"2842"	"16"	"142"	"2"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	2124	4939	"t2"
"3037"	"17"	"157"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"p"	2161	81786	""
"3149"	"18"	"89"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"p"	843	3832	""
"3278"	"19"	"38"	"2"	"q"	"2"	"7"	"2"	0	"S7C2T2"	0	NA	NA	"m"	577	43024	""
"3460"	"20"	"40"	"2"	"q"	"2"	"7"	"2"	1	"S7C2T2"	0	NA	NA	"q"	1103	22706	"t2"
"5"	"1"	"5"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	804	22700	"t3"
"314"	"2"	"134"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	1207	19394	"t3"
"406"	"3"	"46"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	583	20948	"t3"
"622"	"4"	"82"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	1305	60402	"t3"
"744"	"5"	"24"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	1679	15911	"t3"
"987"	"6"	"87"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	673	9321	"t3"
"1124"	"7"	"44"	"1"	"q"	"2"	"7"	"3"	0	"S7C2T3"	0	NA	NA	"p"	1513	14736	""
"1324"	"8"	"64"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	643	32760	"t3"
"1445"	"9"	"5"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	804	22700	"t3"
"1708"	"10"	"88"	"1"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	354	63591	"t3"
"1877"	"11"	"77"	"2"	"q"	"2"	"7"	"3"	0	"S7C2T3"	0	NA	NA	"p"	860	52040	""
"2030"	"12"	"50"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	1307	82298	"t3"
"2321"	"13"	"161"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	2124	33109	""
"2436"	"14"	"96"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	3464	4939	"t3"
"2698"	"15"	"178"	"2"	"q"	"2"	"7"	"3"	0	"S7C2T3"	0	NA	NA	"p"	263	13435	""
"2796"	"16"	"96"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	3464	4939	"t3"
"3022"	"17"	"142"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	937	81786	"t3"
"3059"	"17"	"179"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	3118	3832	"t3"
"3315"	"19"	"75"	"2"	"q"	"2"	"7"	"3"	0	"S7C2T3"	0	NA	NA	"p"	356	43024	""
"3517"	"20"	"97"	"2"	"q"	"2"	"7"	"3"	1	"S7C2T3"	0	NA	NA	"q"	772	22706	"t3"
"105"	"1"	"105"	"1"	"m"	"3"	"7"	"2"	1	"S7C3T2"	0	NA	NA	"m"	530	22700	"t2"
"305"	"2"	"125"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	1044	19394	""
"496"	"3"	"136"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	558	20948	""
"560"	"4"	"20"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	637	60402	""
"817"	"5"	"97"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"q"	1216	15911	""
"1027"	"6"	"127"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	548	9321	""
"1165"	"7"	"85"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"q"	1316	14736	""
"1297"	"8"	"37"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"x"	983	32760	""
"1545"	"9"	"105"	"1"	"m"	"3"	"7"	"2"	1	"S7C3T2"	0	NA	NA	"m"	530	22700	"t2"
"1761"	"10"	"141"	"1"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	1946	63591	""
"1915"	"11"	"115"	"2"	"m"	"3"	"7"	"2"	1	"S7C3T2"	0	NA	NA	"m"	1058	52040	"t2"
"2136"	"12"	"156"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"q"	966	82298	""
"2237"	"13"	"77"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"x"	1910	33109	""
"2421"	"14"	"81"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	4875	4939	""
"2695"	"15"	"175"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"x"	483	13435	""
"2781"	"16"	"81"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	4875	4939	""
"2888"	"17"	"8"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"p"	1493	81786	""
"3080"	"18"	"20"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"x"	786	3832	""
"3383"	"19"	"143"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"q"	301	43024	""
"3562"	"20"	"142"	"2"	"m"	"3"	"7"	"2"	0	"S7C3T2"	0	NA	NA	"x"	1040	22706	""
"21"	"1"	"21"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	461	22700	""
"310"	"2"	"130"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	830	19394	""
"436"	"3"	"76"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	387	20948	""
"567"	"4"	"27"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	517	60402	""
"893"	"5"	"173"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	1378	15911	""
"1069"	"6"	"169"	"1"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	544	9321	"t3"
"1113"	"7"	"33"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	782	14736	""
"1328"	"8"	"68"	"1"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	748	32760	"t3"
"1461"	"9"	"21"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	461	22700	""
"1689"	"10"	"69"	"1"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	301	63591	""
"1887"	"11"	"87"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	859	52040	""
"2080"	"12"	"100"	"2"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	750	82298	"t3"
"2253"	"13"	"93"	"2"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	1079	33109	""
"2373"	"14"	"33"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	3592	4939	""
"2573"	"15"	"53"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	1908	13435	""
"2733"	"16"	"33"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	3592	4939	""
"2982"	"17"	"102"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	861	81786	""
"3126"	"18"	"66"	"2"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	628	3832	"t3"
"3259"	"19"	"19"	"2"	"m"	"3"	"7"	"3"	0	"S7C3T3"	0	NA	NA	"p"	401	43024	""
"3557"	"20"	"137"	"2"	"m"	"3"	"7"	"3"	1	"S7C3T3"	0	NA	NA	"m"	723	22706	"t3"
"138"	"1"	"138"	"1"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	399	22700	"t1"
"229"	"2"	"49"	"1"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	954	19394	""
"464"	"3"	"104"	"1"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	363	20948	""
"610"	"4"	"70"	"1"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"m"	959	60402	""
"807"	"5"	"87"	"1"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	884	15911	"t1"
"952"	"6"	"52"	"1"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"p"	1618	9321	""
"1088"	"7"	"8"	"1"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"p"	3885	14736	""
"1359"	"8"	"99"	"1"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	820	32760	""
"1578"	"9"	"138"	"1"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	399	22700	"t1"
"1683"	"10"	"63"	"1"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	2003	63591	"t1"
"1853"	"11"	"53"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	4149	52040	""
"2002"	"12"	"22"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	1066	82298	""
"2228"	"13"	"68"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	1792	33109	""
"2416"	"14"	"76"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	3368	4939	""
"2575"	"15"	"55"	"2"	"x"	"4"	"7"	"1"	1	"S7C4T1"	0	NA	NA	"x"	485	13435	"t1"
"2776"	"16"	"76"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	3368	4939	""
"3038"	"17"	"158"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"m"	1451	81786	""
"3078"	"18"	"18"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	927	3832	""
"3312"	"19"	"72"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"m"	540	43024	""
"3428"	"20"	"8"	"2"	"x"	"4"	"7"	"1"	0	"S7C4T1"	0	NA	NA	"q"	1506	22706	""
"27"	"1"	"27"	"1"	"x"	"4"	"7"	"2"	1	"S7C4T2"	0	NA	NA	"x"	512	22700	"t2"
"267"	"2"	"87"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	753	19394	""
"516"	"3"	"156"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	413	20948	""
"577"	"4"	"37"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	1340	60402	""
"726"	"5"	"6"	"1"	"x"	"4"	"7"	"2"	1	"S7C4T2"	0	NA	NA	"x"	2099	15911	"t2"
"979"	"6"	"79"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"p"	814	9321	""
"1190"	"7"	"110"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	905	14736	""
"1417"	"8"	"157"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	710	32760	""
"1467"	"9"	"27"	"1"	"x"	"4"	"7"	"2"	1	"S7C4T2"	0	NA	NA	"x"	512	22700	"t2"
"1632"	"10"	"12"	"1"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	1723	63591	""
"1819"	"11"	"19"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	1762	52040	""
"2018"	"12"	"38"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"p"	635	82298	""
"2176"	"13"	"16"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	779	33109	""
"2377"	"14"	"37"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	4170	4939	""
"2667"	"15"	"147"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"q"	821	13435	""
"2737"	"16"	"37"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	4170	4939	""
"2999"	"17"	"119"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	744	81786	""
"3140"	"18"	"80"	"2"	"x"	"4"	"7"	"2"	1	"S7C4T2"	0	NA	NA	"x"	828	3832	"t2"
"3272"	"19"	"32"	"2"	"x"	"4"	"7"	"2"	1	"S7C4T2"	0	NA	NA	"x"	110	43024	"t2"
"3481"	"20"	"61"	"2"	"x"	"4"	"7"	"2"	0	"S7C4T2"	0	NA	NA	"m"	780	22706	""
"4"	"1"	"4"	"1"	"x"	"4"	"7"	"3"	1	"S7C4T3"	0	NA	NA	"x"	906	22700	"t3"
"236"	"2"	"56"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	726	19394	""
"367"	"3"	"7"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"m"	632	20948	""
"557"	"4"	"17"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	532	60402	""
"869"	"5"	"149"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	916	15911	""
"956"	"6"	"56"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	339	9321	""
"1110"	"7"	"30"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"m"	852	14736	""
"1286"	"8"	"26"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	627	32760	""
"1444"	"9"	"4"	"1"	"x"	"4"	"7"	"3"	1	"S7C4T3"	0	NA	NA	"x"	906	22700	"t3"
"1625"	"10"	"5"	"1"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	2210	63591	""
"1977"	"11"	"177"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	993	52040	""
"2090"	"12"	"110"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	751	82298	""
"2502"	"14"	"162"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	2352	4939	""
"2594"	"15"	"74"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	360	13435	""
"2862"	"16"	"162"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	2352	4939	""
"2979"	"17"	"99"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	2021	81786	""
"3182"	"18"	"122"	"2"	"x"	"4"	"7"	"3"	1	"S7C4T3"	0	NA	NA	"x"	743	3832	"t3"
"3314"	"19"	"74"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"q"	469	43024	""
"3573"	"20"	"153"	"2"	"x"	"4"	"7"	"3"	0	"S7C4T3"	0	NA	NA	"m"	849	22706	""
"144"	"1"	"144"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"x"	417	22700	""
"250"	"2"	"70"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"m"	860	19394	""
"382"	"3"	"22"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"x"	842	20948	""
"542"	"4"	"2"	"1"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	1438	60402	"t1"
"815"	"5"	"95"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"x"	1036	15911	""
"919"	"6"	"19"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	777	9321	""
"1108"	"7"	"28"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	2912	14736	""
"1425"	"8"	"165"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"x"	899	32760	""
"1584"	"9"	"144"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"x"	417	22700	""
"1685"	"10"	"65"	"1"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	2357	63591	""
"1849"	"11"	"49"	"2"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	3425	52040	"t1"
"2114"	"12"	"134"	"2"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"m"	1413	82298	""
"2291"	"13"	"131"	"2"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	1268	33109	""
"2471"	"14"	"131"	"2"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	1857	4939	"t1"
"2529"	"15"	"9"	"2"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	1375	13435	""
"2831"	"16"	"131"	"2"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	1857	4939	"t1"
"2990"	"17"	"110"	"2"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"m"	794	81786	""
"3209"	"18"	"149"	"2"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	906	3832	"t1"
"3406"	"19"	"166"	"2"	"p"	"1"	"8"	"1"	1	"S8C1T1"	0	NA	NA	"p"	407	43024	"t1"
"3569"	"20"	"149"	"2"	"p"	"1"	"8"	"1"	0	"S8C1T1"	0	NA	NA	"q"	935	22706	""
"136"	"1"	"136"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	635	22700	""
"324"	"2"	"144"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"x"	499	19394	""
"533"	"3"	"173"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	557	20948	""
"654"	"4"	"114"	"1"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	664	60402	"t2"
"855"	"5"	"135"	"1"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	968	15911	"t2"
"984"	"6"	"84"	"1"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	572	9321	"t2"
"1171"	"7"	"91"	"1"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	996	14736	""
"1334"	"8"	"74"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"x"	738	32760	""
"1576"	"9"	"136"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	635	22700	""
"1695"	"10"	"75"	"1"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	1100	63591	""
"1833"	"11"	"33"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	2366	52040	""
"2089"	"12"	"109"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	1084	82298	""
"2217"	"13"	"57"	"2"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	842	33109	""
"2506"	"14"	"166"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"x"	1883	4939	""
"2539"	"15"	"19"	"2"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	756	13435	"t2"
"2866"	"16"	"166"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"x"	1883	4939	""
"2972"	"17"	"92"	"2"	"p"	"1"	"8"	"2"	1	"S8C1T2"	0	NA	NA	"p"	1419	81786	"t2"
"3224"	"18"	"164"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"x"	881	3832	""
"3384"	"19"	"144"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"q"	3	43024	""
"3496"	"20"	"76"	"2"	"p"	"1"	"8"	"2"	0	"S8C1T2"	0	NA	NA	"m"	1033	22706	""
"81"	"1"	"81"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	318	22700	"t3"
"311"	"2"	"131"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	651	19394	"t3"
"440"	"3"	"80"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	360	20948	"t3"
"591"	"4"	"51"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	509	60402	"t3"
"761"	"5"	"41"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	938	15911	"t3"
"918"	"6"	"18"	"1"	"p"	"1"	"8"	"3"	0	"S8C1T3"	0	NA	NA	"m"	664	9321	""
"1207"	"7"	"127"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	1548	14736	""
"1273"	"8"	"13"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	607	32760	"t3"
"1521"	"9"	"81"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	318	22700	"t3"
"1735"	"10"	"115"	"1"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	397	63591	"t3"
"1901"	"11"	"101"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	1034	52040	"t3"
"2066"	"12"	"86"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	637	82298	"t3"
"2256"	"13"	"96"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	1377	33109	""
"2493"	"14"	"153"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	1905	4939	"t3"
"2560"	"15"	"40"	"2"	"p"	"1"	"8"	"3"	0	"S8C1T3"	0	NA	NA	"m"	487	13435	""
"2853"	"16"	"153"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	1905	4939	"t3"
"3012"	"17"	"132"	"2"	"p"	"1"	"8"	"3"	0	"S8C1T3"	0	NA	NA	"m"	779	81786	""
"3211"	"18"	"151"	"2"	"p"	"1"	"8"	"3"	0	"S8C1T3"	0	NA	NA	"m"	520	3832	""
"3355"	"19"	"115"	"2"	"p"	"1"	"8"	"3"	1	"S8C1T3"	0	NA	NA	"p"	415	43024	"t3"
"3542"	"20"	"122"	"2"	"p"	"1"	"8"	"3"	0	"S8C1T3"	0	NA	NA	"x"	859	22706	""
"63"	"1"	"63"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"x"	566	22700	""
"342"	"2"	"162"	"1"	"q"	"2"	"8"	"1"	1	"S8C2T1"	0	NA	NA	"q"	617	19394	"t1"
"426"	"3"	"66"	"1"	"q"	"2"	"8"	"1"	1	"S8C2T1"	0	NA	NA	"q"	444	20948	"t1"
"699"	"4"	"159"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"p"	911	60402	""
"854"	"5"	"134"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	957	15911	""
"1070"	"6"	"170"	"1"	"q"	"2"	"8"	"1"	1	"S8C2T1"	0	NA	NA	"q"	769	9321	"t1"
"1257"	"7"	"177"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"x"	5209	14736	""
"1317"	"8"	"57"	"1"	"q"	"2"	"8"	"1"	1	"S8C2T1"	0	NA	NA	"q"	819	32760	"t1"
"1503"	"9"	"63"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"x"	566	22700	""
"1724"	"10"	"104"	"1"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	981	63591	""
"1812"	"11"	"12"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	8281	52040	""
"1990"	"12"	"10"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	9545	82298	""
"2186"	"13"	"26"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"p"	932	33109	""
"2401"	"14"	"61"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	3422	4939	""
"2545"	"15"	"25"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	712	13435	""
"2761"	"16"	"61"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	3422	4939	""
"3016"	"17"	"136"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"p"	1953	81786	""
"3121"	"18"	"61"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"x"	728	3832	""
"3347"	"19"	"107"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"m"	203	43024	""
"3478"	"20"	"58"	"2"	"q"	"2"	"8"	"1"	0	"S8C2T1"	0	NA	NA	"x"	1318	22706	""
